166,14,203,0,212,21,175,36,57.8556
100,39,166,12,177,39,111,66,83.2872
1064,144,1105,138,1108,156,1066,163,42.6667
156,247,191,240,193,253,158,259,48.7213
49,267,112,258,117,296,54,304,43.7088
170,271,213,266,214,278,171,283,42.9024
415,273,470,266,472,282,417,290,42.6667
143,275,173,272,174,283,144,286,46.4684
827,270,867,270,867,314,827,314,42.6667
396,274,419,274,419,291,396,291,42.6667
347,281,398,275,400,292,350,298,42.6667
135,301,212,292,213,305,136,314,42.6667
158,324,186,324,186,334,158,334,42.6667
251,349,298,332,306,355,259,372,42.6667
9,394,68,375,73,391,14,410,42.6667
