1024,0,1038,0,1038,6,1024,6,42.6667
1018,164,1056,162,1057,179,1019,181,42.6667
1040,178,1074,178,1074,193,1040,193,42.6667
1022,179,1042,179,1042,190,1022,190,42.6667
777,182,788,182,788,193,777,193,131.6181
737,200,901,196,902,239,738,242,58.1390
186,236,271,243,269,274,183,267,42.7270
853,242,909,242,909,257,853,257,42.6667
835,244,854,244,854,254,835,254,45.8485
49,267,74,267,74,284,49,284,42.6667
104,269,140,271,139,291,103,289,65.9700
774,274,817,274,817,283,774,283,74.1621
433,297,497,297,497,342,433,342,42.6667
782,300,809,300,809,312,782,312,42.6667
808,302,814,302,814,312,808,312,42.6667
816,302,827,302,827,310,816,310,44.6759
114,312,136,312,136,328,114,328,42.6667
797,318,852,318,852,333,797,333,42.7262
849,318,872,318,872,332,849,332,42.7815
869,318,924,318,924,333,869,333,90.1403
742,332,764,332,764,342,742,342,42.6667
764,333,787,333,787,341,764,341,42.6667
741,341,761,341,761,352,741,352,42.6667
761,342,784,342,784,352,761,352,42.6667
742,350,788,350,788,362,742,362,42.6667
1020,346,1213,346,1213,439,1020,439,58.1946
745,361,752,361,752,369,745,369,44.0926
766,363,776,363,776,370,766,370,43.2576
745,390,763,390,763,397,745,397,53.6053
765,390,777,390,777,397,765,397,52.4103
744,397,770,397,770,408,744,408,64.2510
770,398,794,398,794,408,770,408,57.3188
356,427,389,427,389,443,356,443,42.6667
162,615,342,623,341,641,161,633,42.6667
388,616,475,616,475,653,388,653,42.6667
