931,13,981,13,981,40,931,40,42.6667
141,83,254,83,254,171,141,171,114.6264
533,92,605,87,616,274,544,278,44.9228
328,134,461,122,469,215,336,226,124.6115
462,131,507,131,507,187,462,187,116.6134
140,176,246,150,289,320,183,347,114.6256
460,182,510,182,510,210,460,210,96.2639
332,219,516,196,525,268,341,291,105.4346
456,277,585,277,585,321,456,321,46.9896
304,316,413,298,419,334,310,352,45.0872
453,320,498,312,502,336,457,344,42.8280
199,335,299,315,307,352,207,372,55.0948
263,354,365,333,372,364,270,386,42.6667
