131,0,224,0,224,27,131,27,106.6241
418,42,469,31,473,50,422,61,47.3143
445,51,485,43,488,61,448,69,42.6667
432,56,449,56,449,68,432,68,42.6667
149,59,229,59,229,83,149,83,83.4120
239,62,275,60,275,73,240,75,43.7932
465,90,492,90,492,112,465,112,42.6667
417,167,478,158,483,195,422,203,42.8146
346,174,426,166,429,200,349,209,61.7084
381,217,432,215,433,230,381,232,42.6667
351,220,383,219,384,231,352,233,42.6667
632,242,700,224,707,249,639,268,42.6667
380,233,408,233,408,244,380,244,42.6667
264,245,311,238,313,255,266,262,42.6667
199,256,259,246,262,263,203,274,42.6667
