97,39,144,0,163,4,117,57,57.1509
263,0,284,1,257,45,236,32,42.6667
418,0,439,4,404,73,384,62,42.6682
695,2,728,0,729,13,696,15,42.6667
664,7,696,4,698,17,665,20,42.6667
102,33,122,51,85,92,64,74,72.5210
504,51,560,41,564,65,508,74,42.6723
389,57,408,66,387,110,368,102,42.6667
68,66,91,84,52,130,30,112,76.7590
34,104,57,124,5,182,0,161,64.5478
728,138,764,136,765,149,729,151,42.6667
159,132,181,146,158,179,137,164,42.6679
679,145,730,139,732,152,680,158,42.6667
217,157,381,135,398,264,234,285,89.2201
139,155,164,173,116,241,91,224,43.5995
524,183,578,177,581,198,527,204,42.6667
762,233,792,233,792,245,762,245,42.6667
725,236,761,236,761,249,725,249,42.6667
691,241,727,238,728,250,692,252,42.6667
702,250,756,246,757,259,702,263,42.6667
596,265,622,265,622,294,596,294,49.7428
538,273,591,267,594,290,541,297,42.6677
344,281,373,269,380,286,351,298,42.6667
276,310,350,278,358,297,284,329,44.2876
345,302,373,291,379,307,351,317,42.6667
303,321,350,299,358,317,312,339,42.6667
341,326,373,310,381,325,348,341,42.6667
700,314,736,314,736,325,700,325,42.6667
283,332,309,321,316,338,290,349,42.6667
290,352,346,323,355,340,299,369,42.6667
258,345,287,330,295,348,266,362,42.6667
549,349,602,344,604,366,551,371,42.7316
704,356,759,353,760,366,705,369,42.6667
351,467,420,405,439,427,370,488,42.6667
712,419,746,419,746,429,712,429,42.6667
745,420,753,420,753,428,745,428,42.6667
598,426,649,426,649,474,598,474,42.6667
781,453,812,453,812,465,781,465,42.6667
717,456,773,454,774,466,717,469,42.6667
772,454,781,454,781,465,772,465,42.6667
262,540,355,457,377,483,284,565,42.6667
644,561,656,561,656,576,644,576,42.6667
646,578,659,578,659,597,646,597,42.6667
418,620,452,620,452,678,418,678,42.6667
449,648,473,663,439,718,415,704,0.9000
371,659,391,675,348,728,328,712,0.9000
