425,172,466,172,466,188,425,188,42.7208
468,172,517,172,517,193,468,193,42.6752
801,190,857,192,856,213,800,211,61.5847
960,202,1101,211,1099,254,957,245,42.9092
1072,219,1085,219,1085,233,1072,233,42.6667
106,274,130,277,126,320,102,318,44.7762
94,363,125,366,115,452,85,449,52.9447
856,382,1016,386,1015,407,855,403,42.6667
438,510,532,510,532,553,438,553,42.6667
346,512,446,515,445,551,345,548,42.6667
352,556,467,554,467,570,353,571,42.6667
476,556,500,556,500,566,476,566,42.6667
498,556,514,556,514,566,498,566,42.6667
