1163,269,1254,269,1254,307,1163,307,0.9000
1112,341,1146,345,1144,362,1110,358,42.6667
1146,345,1181,349,1179,364,1145,360,0.9000
1180,348,1221,353,1219,370,1178,365,0.9000
1220,353,1252,355,1251,372,1219,370,0.9000
1109,355,1144,359,1142,377,1107,373,42.6667
1142,359,1180,364,1177,383,1139,377,0.9000
1176,364,1219,369,1217,387,1174,382,0.9000
1217,369,1251,371,1250,389,1216,387,0.9000
1103,377,1144,383,1140,408,1100,402,42.6667
1144,381,1205,392,1200,421,1139,410,0.9000
1204,391,1258,400,1252,430,1199,420,0.9000
