27,49,254,65,250,124,23,108,116.0464
48,104,106,104,106,132,48,132,75.1260
114,108,213,108,213,134,114,134,72.2258
264,343,436,334,438,380,266,388,75.6493
12,371,261,341,267,390,18,420,88.2396
389,378,434,378,434,411,389,411,42.6692
320,386,384,384,385,412,321,414,43.8082
275,393,320,393,320,420,275,420,42.6667
194,403,275,398,277,428,196,434,42.6811
140,411,194,409,196,438,142,440,42.6667
405,414,421,414,421,426,405,426,42.6667
74,419,141,417,142,449,75,450,42.6667
336,427,386,419,389,434,339,442,48.1643
18,427,73,427,73,458,18,458,42.6667
321,429,339,429,339,440,321,440,51.9137
205,450,316,432,319,448,208,466,51.3144
400,473,443,466,446,480,402,488,42.6667
315,494,369,481,373,495,318,508,42.6667
