664,66,692,66,692,104,664,104,42.6667
633,82,665,82,665,120,633,120,42.6667
571,170,669,151,679,204,582,224,45.8571
996,183,1050,172,1056,201,1002,213,42.6819
501,193,577,168,595,221,519,246,63.0269
989,206,1068,194,1074,235,995,247,42.6686
920,246,953,246,953,262,920,262,79.3870
561,259,620,256,621,274,562,277,42.6667
980,263,1106,262,1106,286,980,288,44.6679
997,286,1072,284,1073,306,997,308,42.6667
1067,306,1125,306,1125,328,1067,328,42.6667
1020,307,1072,307,1072,328,1020,328,42.6667
984,312,1009,312,1009,326,984,326,42.6667
747,416,772,416,772,427,747,427,42.6667
