1105,98,1150,98,1150,152,1105,152,42.6667
981,135,1101,105,1114,156,994,186,71.1774
1133,145,1186,145,1186,203,1133,203,0.9000
953,147,992,147,992,190,953,190,121.5653
980,178,1127,153,1137,208,990,233,55.7845
938,197,988,188,996,233,946,242,126.9282
1016,222,1150,205,1157,262,1023,279,48.9979
969,232,1022,232,1022,281,969,281,94.5600
1076,276,1136,270,1139,302,1079,307,42.6667
1056,280,1081,280,1081,306,1056,306,42.7236
1089,303,1205,301,1206,333,1090,335,42.6667
1060,308,1094,308,1094,337,1060,337,42.6667
