901,145,997,67,1029,106,933,184,42.6667
625,114,685,114,685,130,625,130,43.0170
601,119,627,114,630,130,604,135,94.4318
683,117,702,117,702,128,683,128,42.6667
249,123,304,162,282,192,227,153,60.5305
592,131,718,131,718,179,592,179,65.4096
0,157,55,164,50,201,0,194,70.0137
597,173,716,166,718,204,599,212,46.4747
601,219,648,219,648,245,601,245,76.2629
644,244,712,244,712,273,644,273,42.6667
590,252,644,242,650,271,595,281,81.2605
349,269,402,269,402,282,349,282,42.6667
674,275,722,275,722,307,674,307,42.6667
596,277,677,275,678,305,597,307,42.6667
670,370,697,370,697,378,670,378,42.6667
644,382,696,382,696,390,644,390,42.6667
662,410,716,406,717,419,662,422,42.6667
604,410,664,410,664,422,604,422,42.6667
