14,0,164,46,143,89,0,14,104.1908
840,35,882,35,882,94,840,94,42.6667
750,93,837,50,859,95,772,138,42.6667
986,146,1034,144,1037,220,989,222,42.6667
299,181,345,181,345,201,299,201,42.6680
252,185,301,185,301,203,252,203,90.4933
211,186,253,186,253,203,211,203,98.9535
252,202,339,199,339,217,252,219,86.0174
218,201,253,201,253,220,218,220,127.3074
266,224,334,220,335,241,267,244,63.6850
225,225,269,223,270,243,226,245,109.3435
261,242,343,238,344,257,261,261,63.3002
218,243,264,243,264,261,218,261,124.5939
48,259,75,269,70,283,43,272,42.6667
276,262,329,258,331,280,278,284,44.9592
210,266,282,263,282,284,211,287,100.0803
87,275,138,272,139,288,88,292,136.5089
275,281,323,279,324,297,276,300,42.9951
224,283,278,283,278,301,224,301,47.9911
85,310,176,297,181,327,90,341,42.6667
258,306,308,303,309,324,259,327,42.6667
306,308,316,308,316,321,306,321,42.6667
204,310,263,306,264,327,206,331,42.6667
