1086,12,1220,0,1234,33,1100,66,55.6041
1227,0,1278,0,1278,25,1227,25,0.9000
682,45,788,45,788,69,682,69,47.4870
899,82,962,67,970,104,908,118,43.7415
644,79,724,75,725,97,646,102,79.4314
725,78,758,78,758,96,725,96,42.6667
756,80,773,80,773,96,756,96,42.6667
771,80,803,83,801,99,770,96,63.5302
715,96,768,96,768,115,715,115,42.6667
1073,118,1152,109,1156,144,1077,153,42.6667
672,164,802,160,803,191,673,196,44.8523
746,237,803,233,805,263,748,267,42.6667
676,246,734,237,739,265,681,275,44.1658
218,270,236,270,236,283,218,283,42.6667
706,314,795,309,796,328,707,333,42.6667
691,335,807,326,809,344,692,354,42.6667
