1262,80,1278,80,1278,99,1262,99,0.9000
1243,85,1266,85,1266,100,1243,100,0.9000
1211,89,1245,87,1246,103,1212,105,0.9000
1179,89,1214,89,1214,106,1179,106,0.9000
1013,110,1048,110,1048,126,1013,126,42.6667
461,113,492,113,492,131,461,131,42.6667
430,120,464,116,466,132,432,135,42.6667
1272,120,1278,120,1278,130,1272,130,0.9000
410,121,435,121,435,138,410,138,42.6667
1022,123,1064,120,1066,135,1024,139,42.6667
379,126,412,123,413,139,380,142,42.6667
998,125,1027,123,1028,139,1000,141,42.6667
319,134,381,124,384,142,322,152,42.6667
211,138,321,126,324,155,214,166,46.9863
1000,137,1063,132,1065,148,1001,154,42.6667
1015,149,1050,148,1050,161,1016,163,42.6667
937,163,998,163,998,188,937,188,42.6667
150,252,209,252,209,274,150,274,42.6667
163,348,204,348,204,372,163,372,42.6667
161,445,218,447,217,470,160,468,42.6667
