192,161,297,161,297,211,192,211,80.6152
236,199,278,197,279,210,236,211,80.0833
906,221,969,217,971,238,907,243,42.6667
221,219,292,222,291,241,221,238,43.7834
565,225,611,223,612,250,567,252,42.6667
826,225,844,225,844,237,826,237,42.6667
845,226,852,226,852,235,845,235,42.6667
205,227,222,227,222,237,205,237,42.6667
637,227,661,227,661,248,637,248,42.6667
241,235,290,235,290,253,241,253,42.6667
209,237,234,237,234,249,209,249,42.6667
238,375,302,371,303,386,239,390,42.6667
226,377,240,377,240,390,226,390,42.6667
256,389,284,389,284,402,256,402,42.6667
217,390,254,390,254,405,217,405,42.6667
258,403,288,403,288,417,258,417,42.6667
228,405,261,404,262,419,229,420,42.6667
