528,225,628,207,632,230,533,248,42.6667
150,222,220,222,220,241,150,241,127.0901
217,224,266,224,266,240,217,240,69.7235
194,238,267,238,267,256,194,256,60.2288
154,240,196,240,196,256,154,256,96.4086
43,252,106,247,110,290,47,296,47.2059
149,254,274,252,274,270,149,272,76.7793
174,269,248,266,249,284,175,287,86.7516
552,280,602,274,605,295,554,300,42.6667
177,294,249,290,251,323,178,326,44.4298
555,299,607,294,609,316,557,320,42.6667
556,319,608,314,610,335,558,340,42.6667
438,507,735,544,730,584,433,547,47.6237
393,550,638,588,635,607,390,569,42.6667
