93,75,184,81,182,125,90,119,125.1058
190,89,218,89,218,124,190,124,121.5351
225,87,364,101,359,143,221,128,102.1603
94,115,207,121,205,164,92,158,87.1053
209,123,325,132,322,173,205,163,81.9788
321,136,361,136,361,170,321,170,42.6667
88,187,181,187,181,204,88,204,84.3692
133,221,194,221,194,238,133,238,87.9507
90,222,134,222,134,240,90,240,130.7111
89,252,186,252,186,284,89,284,76.4339
182,261,226,261,226,280,182,280,64.1467
162,298,230,294,231,311,163,315,60.5754
141,299,166,299,166,316,141,316,70.8098
91,304,142,298,144,316,93,322,77.3707
254,330,372,320,374,347,257,357,68.0697
167,332,236,326,237,343,169,349,42.6994
92,339,170,331,172,350,94,358,56.1896
345,332,371,332,371,345,345,345,42.6667
294,369,373,356,376,372,296,385,42.6667
91,374,189,362,191,383,94,394,57.7319
338,391,373,385,376,401,341,407,43.0392
279,402,343,391,346,408,281,418,42.7030
150,403,195,396,198,415,153,422,92.3698
253,406,284,403,285,418,255,421,42.6667
93,413,140,404,144,423,96,431,97.2630
153,439,193,432,196,449,156,456,42.6667
96,448,158,438,161,457,99,467,62.5806
130,474,218,457,221,476,133,493,42.6667
94,480,140,472,146,503,100,511,42.6675
389,461,480,521,340,730,250,670,52.9701
97,527,151,514,156,536,101,548,42.6667
