14,0,85,30,72,60,1,29,102.9614
92,51,153,67,181,95,119,80,97.4430
231,118,301,132,341,166,272,152,80.4631
928,143,1055,136,1056,154,929,161,43.1600
494,304,637,287,739,304,596,321,42.6667
932,199,957,189,986,192,961,203,42.6667
982,195,1012,187,1049,193,1019,201,42.6667
468,425,488,419,505,428,485,435,42.6667
1003,153,1062,159,1061,171,1002,165,42.6667
934,162,995,154,997,167,936,175,42.6667
1041,189,1060,189,1060,201,1041,201,42.6667
934,267,978,265,978,281,935,283,42.6667
976,266,1036,266,1036,281,976,281,42.6667
981,283,1036,283,1036,294,981,294,42.6667
455,321,456,291,552,292,552,322,0.9999
203,123,209,101,267,116,261,139,0.9988
928,163,927,148,966,143,968,158,0.9966
1163,490,1167,440,1228,445,1224,495,0.9412
