828,86,845,86,845,98,828,98,106.4060
781,136,807,124,812,136,787,148,101.3575
802,124,867,99,873,114,808,140,97.4481
809,175,927,135,933,152,815,192,93.8179
848,81,858,81,858,90,848,90,89.3758
861,73,875,73,875,83,861,83,84.6505
765,128,807,110,813,124,771,142,82.4493
802,111,854,91,860,106,807,126,81.9313
763,113,823,91,829,107,769,129,78.8181
775,170,888,128,893,141,780,183,72.7745
849,92,953,49,959,64,856,107,62.4346
872,69,923,45,930,60,879,84,61.2420
820,141,904,105,910,118,825,154,57.6640
795,150,821,138,826,150,800,161,53.3553
925,137,956,126,961,141,929,151,50.1347
675,234,712,209,752,206,715,231,44.2205
708,254,731,239,756,241,733,257,42.6667
669,266,689,251,711,255,691,269,42.6667
922,47,993,17,998,29,927,59,42.6667
921,99,987,76,992,88,926,112,42.6667
921,115,1016,82,1021,95,926,129,42.6667
993,112,1031,101,1036,114,997,126,42.6667
953,128,984,117,989,132,958,142,42.6667
785,153,801,153,801,162,785,162,42.6667
931,186,1060,149,1066,170,937,207,42.6667
930,169,987,153,992,171,935,187,42.6667
798,192,830,184,834,197,801,205,42.6667
858,194,870,194,870,205,858,205,42.6667
791,211,826,207,829,224,793,228,42.6667
813,226,825,226,825,236,813,236,42.6667
1049,465,1112,465,1112,518,1049,518,42.6667
968,492,1018,492,1018,512,968,512,42.6667
962,510,1003,510,1003,528,962,528,42.6667
