226,216,295,157,396,197,327,255,89.2201
68,66,91,84,52,130,30,112,76.7590
80,61,116,40,105,67,68,88,72.5210
21,125,53,112,32,146,9,158,64.5478
98,42,142,0,158,7,115,58,57.1509
596,265,622,265,622,294,596,294,49.7428
282,317,316,294,337,295,303,318,44.2876
114,195,148,175,133,216,99,236,43.5995
551,359,576,347,601,355,576,367,42.7316
507,61,534,44,566,52,539,68,42.6723
401,30,432,7,419,46,389,65,42.6682
144,155,176,135,172,157,140,177,42.6679
540,283,566,271,591,280,565,293,42.6677
311,326,331,310,352,309,332,326,42.6667
301,354,326,334,352,332,327,353,42.6667
349,308,360,297,377,297,366,308,42.6667
681,151,706,143,730,146,704,155,42.6667
713,424,730,419,749,423,732,428,42.6667
349,287,361,275,376,278,365,290,42.6667
719,463,746,456,777,460,749,467,42.6667
705,362,732,355,759,359,732,367,42.6667
763,239,778,233,791,238,777,244,42.6667
702,320,719,314,735,319,718,324,42.6667
527,192,553,180,579,188,553,200,42.6667
287,338,297,327,310,331,300,342,42.6667
281,539,321,488,369,474,329,524,42.6667
344,332,357,318,376,319,362,333,42.6667
695,8,711,1,730,6,714,13,42.6667
665,13,680,6,697,10,681,18,42.6667
782,460,797,453,812,458,797,465,42.6667
731,144,748,137,763,143,746,150,42.6667
368,464,397,423,429,421,400,461,42.6667
709,255,736,247,761,252,734,260,42.6667
724,243,742,236,762,242,745,249,42.6667
696,246,714,238,728,243,711,251,42.6667
411,643,434,613,456,647,433,677,42.6667
261,351,273,337,290,341,279,355,42.6667
250,15,275,0,270,25,245,37,42.6667
380,70,403,56,400,84,377,98,42.6667
600,449,624,427,644,449,620,472,42.6667
745,420,753,420,753,428,745,428,42.6667
772,454,781,454,781,465,772,465,42.6667
644,561,656,561,656,576,644,576,42.6667
646,578,659,578,659,597,646,597,42.6667
326,308,320,294,345,282,351,296,1.0000
435,677,461,652,454,684,428,710,0.9995
724,522,723,509,771,505,772,519,0.9991
355,682,381,663,370,696,344,715,0.9974
633,613,629,562,647,560,651,612,0.9955
921,89,919,70,964,65,966,85,0.8617
