494,180,527,168,560,178,528,190,101.5784
499,222,520,212,540,223,518,232,82.5906
525,230,570,230,570,252,525,252,72.7164
505,200,545,191,579,200,539,209,72.2895
539,220,581,211,623,220,581,229,68.3255
500,242,513,232,527,243,514,253,63.1893
601,262,636,250,667,260,632,271,42.6667
603,198,634,188,665,195,634,206,42.6667
1007,179,1044,167,1085,175,1048,187,42.6667
668,197,679,188,701,192,690,201,42.6667
529,140,568,138,569,158,530,160,42.6667
592,193,602,193,602,202,592,202,42.6667
569,252,597,252,597,273,569,273,42.6667
528,256,552,256,552,273,528,273,42.6667
501,256,526,256,526,275,501,275,42.6667
1038,212,1037,192,1122,187,1123,206,1.0000
572,206,572,190,606,190,606,206,0.9999
820,674,816,637,873,632,877,669,0.9999
1040,139,1035,41,1116,37,1121,135,0.9997
682,404,681,387,786,384,787,401,0.9997
1081,186,1080,164,1122,163,1123,185,0.9997
510,179,503,71,560,68,566,176,0.9996
179,283,174,217,232,212,237,279,0.9996
459,676,459,648,541,647,541,675,0.9995
611,669,611,654,665,653,665,668,0.9994
969,216,969,192,1035,191,1035,215,0.9986
