0,312,22,312,22,345,0,345,46.8653
192,297,205,288,220,297,207,306,43.6621
956,389,996,385,1026,408,987,412,42.6667
949,299,967,289,984,302,965,312,42.6667
941,417,980,416,1010,441,971,443,42.6667
982,299,1012,291,1037,307,1008,315,42.6667
988,270,1009,260,1026,273,1005,284,42.6667
960,273,974,262,988,274,973,285,42.6667
1007,437,1025,426,1043,447,1025,458,42.6667
1205,337,1244,318,1278,347,1240,366,1.0000
1206,476,1244,474,1278,496,1240,498,1.0000
1202,392,1244,372,1278,426,1239,447,0.9999
1203,458,1206,418,1279,425,1279,466,0.9999
