331,173,395,123,489,166,425,215,124.6115
462,131,507,131,507,187,462,187,116.6134
144,125,200,87,258,129,203,167,114.6264
140,176,246,150,289,320,183,347,114.6256
336,250,425,209,524,236,434,277,105.4346
460,182,510,182,510,210,460,210,96.2639
200,351,248,325,302,336,255,361,55.0948
456,277,585,277,585,321,456,321,46.9896
307,331,359,307,413,317,361,341,45.0872
533,92,605,87,616,274,544,278,44.9228
453,320,498,312,502,336,457,344,42.8280
260,369,308,346,362,350,314,373,42.6667
924,27,949,13,988,28,962,42,42.6667
530,149,529,94,608,92,609,147,0.9999
988,44,989,23,1059,26,1058,48,0.9998
320,40,320,22,404,20,404,38,0.9994
1105,312,1064,45,1110,38,1152,305,0.9953
