818,54,924,18,1047,22,940,63,74.7379
863,85,880,71,901,84,884,98,48.9150
899,81,930,61,967,71,936,91,43.2065
965,69,997,49,1034,61,1002,81,42.6667
634,94,647,85,664,91,651,101,42.6667
619,134,646,122,662,128,635,141,42.6667
596,145,683,136,685,154,598,163,42.6667
631,158,629,145,662,141,663,154,1.0000
600,163,598,150,625,146,627,160,1.0000
600,113,596,96,629,89,633,107,0.9999
637,184,636,171,681,165,683,179,0.9999
606,145,604,130,627,126,629,142,0.9998
608,187,606,174,640,171,642,184,0.9997
661,154,659,140,682,136,685,150,0.9997
