1035,204,1078,185,1119,207,1076,226,53.7655
1036,235,1076,222,1102,238,1062,251,42.7273
1116,206,1165,188,1204,222,1155,241,42.6667
632,275,660,268,677,276,649,283,42.6667
671,466,735,450,795,469,732,485,42.6667
506,469,587,451,665,470,585,487,42.6667
743,278,758,271,773,276,758,283,42.6667
646,267,655,259,670,265,661,273,42.6667
717,262,725,262,725,270,717,270,42.6667
740,264,766,264,766,272,740,272,42.6667
710,272,729,272,729,283,710,283,42.6667
729,274,745,274,745,282,729,282,42.6667
1111,253,1109,228,1185,224,1186,250,1.0000
664,283,665,270,690,271,690,283,0.9999
710,300,710,286,747,286,747,300,0.9991
656,299,656,286,697,287,697,300,0.9915
