675,66,714,54,733,58,695,70,42.6667
748,57,764,49,783,52,767,60,42.6667
782,52,797,45,814,49,799,56,42.6667
492,87,511,78,530,82,511,91,42.6667
404,96,418,89,433,93,419,101,42.6667
228,243,249,234,268,238,247,246,42.6667
221,232,247,222,270,225,244,234,42.6667
825,43,862,40,863,49,826,52,42.6667
436,86,456,86,456,98,436,98,42.6667
717,67,715,55,752,50,754,62,1.0000
1210,538,1205,515,1266,503,1270,526,0.9878
1006,140,1004,123,1045,119,1047,136,0.9873
1244,608,1265,608,1265,629,1244,629,0.9000
1261,630,1278,630,1278,660,1261,660,0.9000
1228,683,1258,657,1270,671,1240,697,0.9000
