363,432,395,410,433,412,402,435,52.1304
264,492,296,467,335,470,303,495,42.6667
333,468,366,444,412,443,379,467,42.6667
304,452,330,431,365,434,339,455,42.6667
216,481,255,454,302,455,263,482,42.6667
104,546,144,517,190,518,151,547,42.6667
192,516,221,491,265,494,236,519,42.6667
145,505,180,477,216,483,181,510,42.6667
406,437,422,426,448,434,432,445,42.6667
450,471,462,458,480,458,469,472,42.6667
811,67,835,67,835,90,811,90,42.6667
883,470,887,457,923,468,919,481,0.9998
858,460,861,445,908,457,904,472,0.9997
868,606,874,591,930,615,923,630,0.9547
