951,208,969,197,987,208,969,219,115.6853
1094,220,1132,212,1170,221,1132,230,75.6706
333,0,345,0,345,6,333,6,75.6484
913,192,959,178,984,188,938,202,58.2214
915,212,935,203,956,211,936,220,52.5501
1085,240,1127,232,1167,242,1125,250,48.7958
810,221,836,214,863,223,837,231,42.6667
755,230,783,229,784,244,756,246,42.6667
1176,217,1216,209,1255,219,1216,227,1.0000
899,205,897,188,935,184,936,202,1.0000
1187,240,1231,230,1274,241,1230,251,1.0000
20,624,9,580,89,560,100,604,0.9999
1119,395,1119,379,1144,378,1144,395,0.9998
328,327,344,269,375,277,360,335,0.9922
955,461,943,324,984,321,996,458,0.9105
932,96,942,62,966,69,956,103,0.9100
1184,448,1183,422,1253,421,1253,447,0.9055
1244,290,1244,272,1271,272,1271,290,0.8802
