366,28,402,18,437,26,402,36,120.1974
597,18,620,7,642,16,619,27,111.1533
601,33,623,25,644,33,622,42,87.4107
369,65,377,54,388,63,380,74,86.7463
426,26,437,18,457,25,446,34,74.3540
364,34,499,28,501,71,367,77,72.9598
640,16,675,4,719,12,684,24,52.3509
602,51,620,43,637,51,619,59,47.2165
651,33,696,22,751,26,705,37,42.7323
458,24,486,13,514,21,485,31,42.6667
863,39,892,21,922,37,892,55,42.6667
636,49,665,40,695,47,666,57,42.6667
380,54,378,38,452,33,453,49,1.0000
444,70,443,46,494,43,496,67,1.0000
389,72,389,54,445,52,445,71,1.0000
171,93,182,71,213,87,202,108,0.9997
1023,599,1030,587,1088,621,1081,633,0.9974
