100,64,121,52,141,67,120,79,129.3674
38,64,70,52,100,66,67,78,126.6214
107,35,135,23,161,36,133,47,120.4927
30,31,70,19,106,34,66,46,113.9925
141,64,164,52,183,66,161,77,113.6790
161,36,182,25,199,38,179,49,113.1035
40,98,96,80,152,90,95,107,90.7640
199,36,228,26,253,36,226,47,70.6412
151,89,178,79,203,91,176,101,61.8025
182,63,197,50,210,65,196,79,43.2777
619,483,712,457,716,469,623,495,42.6667
606,668,742,614,749,631,613,685,42.6667
570,679,607,669,611,684,574,694,0.9000
499,275,526,241,541,253,515,287,0.8624
