271,26,327,7,382,25,326,44,126.2805
269,69,406,40,538,67,401,96,93.8063
385,21,450,1,514,19,449,40,87.5365
317,203,340,203,340,211,317,211,78.7299
264,137,308,129,364,134,319,142,62.7670
373,219,404,211,438,218,407,225,42.6667
375,233,399,227,423,234,399,240,42.6667
265,152,301,145,333,149,297,156,42.6667
633,392,649,358,665,416,648,450,42.6667
394,115,411,115,411,125,394,125,42.6667
277,202,318,202,318,210,277,210,42.6667
282,211,305,211,305,221,282,221,42.6667
378,246,390,246,390,253,378,253,42.6667
402,262,409,262,409,269,402,269,42.6667
649,321,657,321,657,357,649,357,42.6667
371,257,372,243,409,244,409,258,1.0000
254,271,254,253,339,251,340,270,0.9999
371,272,371,257,409,258,409,273,0.9999
816,273,816,256,894,256,894,274,0.9999
1154,259,1189,248,1228,256,1193,266,0.9997
254,284,253,269,303,267,303,282,0.9996
366,288,366,271,409,272,408,289,0.9983
