203,195,232,186,259,193,230,202,83.8062
437,160,464,152,487,162,460,170,80.6782
261,187,281,187,281,200,261,200,72.3707
350,160,381,152,409,162,379,171,52.6346
203,211,233,199,266,209,236,221,42.7912
307,161,335,154,349,164,321,172,42.7826
257,209,289,196,324,206,292,219,42.7083
1056,280,1160,280,1160,357,1056,357,42.6685
446,197,469,186,495,195,472,207,42.6667
492,194,525,184,551,194,518,204,42.6667
489,150,504,150,504,171,489,171,42.6667
1110,274,1189,274,1189,324,1110,324,42.6667
299,171,298,156,323,155,324,170,1.0000
408,460,411,443,442,449,439,466,0.9990
