263,166,354,158,421,219,329,226,80.1817
262,107,296,108,319,138,284,136,76.4768
326,273,346,260,365,276,344,289,72.4828
232,267,273,254,304,275,264,288,49.4400
509,254,557,242,584,252,536,262,42.6667
306,344,348,319,427,323,384,349,42.6667
174,367,254,335,311,344,231,376,42.6667
835,188,889,188,889,196,835,196,42.6667
837,198,870,198,870,206,837,206,42.6667
491,264,490,246,532,245,532,263,0.9999
834,210,833,196,898,193,898,207,0.9998
374,288,375,263,404,264,403,289,0.9998
536,497,538,483,575,487,573,501,0.9998
1008,233,1007,210,1108,206,1109,229,0.9992
