711,173,757,161,765,194,720,206,99.5468
727,199,770,189,777,221,734,230,66.2386
790,155,857,155,857,185,790,185,55.8208
766,249,826,249,826,272,766,272,55.6200
767,179,916,182,915,217,766,214,48.6530
872,156,923,156,923,187,872,187,42.6667
528,163,542,163,542,196,528,196,42.6667
514,164,526,164,526,176,514,176,42.6667
514,176,526,176,526,187,514,187,42.6667
515,187,530,187,530,219,515,219,42.6667
825,247,880,245,881,266,826,269,42.6667
797,306,911,300,912,325,799,332,42.6667
745,309,798,309,798,332,745,332,42.6667
