310,14,369,14,369,85,310,85,111.1541
531,88,703,85,821,129,649,133,91.7693
72,62,133,58,134,79,73,83,74.0721
384,21,440,21,440,99,384,99,57.1530
1002,247,1033,239,1063,246,1032,254,42.6667
1030,319,1089,311,1115,318,1056,327,42.6667
1019,218,1074,205,1123,210,1068,223,42.6667
1018,204,1052,193,1088,199,1054,210,42.6667
1019,393,1040,386,1065,395,1044,402,42.6667
1004,364,1042,356,1080,364,1042,372,42.6667
1016,189,1032,181,1057,186,1040,194,42.6667
1005,233,1025,225,1044,232,1024,240,42.6667
997,185,1017,185,1017,196,997,196,42.6667
998,200,1016,200,1016,211,998,211,42.6667
994,214,1013,214,1013,227,994,227,42.6667
1003,328,1002,312,1061,310,1061,326,1.0000
1012,226,1011,212,1047,211,1047,225,0.9993
1120,130,1137,130,1137,140,1120,140,0.9000
1141,139,1174,137,1175,151,1141,153,0.9000
13,87,13,67,74,65,75,85,0.8941
