867,56,932,44,992,62,927,73,88.7996
1015,61,1068,50,1118,66,1066,77,78.1690
999,461,1039,462,1071,490,1031,488,60.8632
1007,35,1050,25,1093,38,1049,48,45.5680
345,119,369,107,393,120,368,132,42.6800
1021,501,1084,511,1135,549,1072,538,42.6667
1064,485,1096,482,1119,509,1088,512,42.6667
1111,502,1147,502,1171,532,1135,532,42.6667
1089,38,1103,27,1122,39,1108,51,42.6667
1149,66,1170,54,1191,68,1170,80,1.0000
1190,68,1214,58,1233,72,1209,82,1.0000
359,168,359,150,414,152,414,170,0.9999
865,98,865,83,901,83,901,98,0.9998
404,168,404,151,449,151,449,168,0.9998
1176,462,1229,458,1272,494,1214,497,0.9998
502,163,503,149,544,152,542,166,0.9984
400,178,401,161,449,164,449,180,0.8213
