910,243,908,224,969,217,971,236,1.0000
828,238,827,224,855,224,856,238,1.0000
561,250,560,227,611,225,611,248,1.0000
218,406,219,392,251,393,251,407,1.0000
635,252,636,224,661,226,660,254,1.0000
258,418,258,402,286,402,286,418,0.9999
226,420,226,405,258,405,258,420,0.9999
225,236,225,223,258,222,258,235,0.9998
259,403,258,389,287,389,287,403,0.9997
193,391,194,376,226,379,225,394,0.9992
216,196,216,166,299,166,299,195,0.9991
266,386,266,372,297,373,296,387,0.9987
209,422,210,405,234,406,233,423,0.9984
256,238,256,223,293,224,293,238,0.9799
216,249,217,237,244,238,244,250,0.9741
241,390,241,375,273,375,273,390,0.9656
203,239,203,226,224,226,224,239,0.8178
