422,286,420,274,470,267,472,279,1.0000
352,295,351,283,390,278,392,290,1.0000
133,289,131,278,181,270,183,280,1.0000
21,404,17,392,65,379,68,391,1.0000
264,370,256,352,298,332,306,351,1.0000
398,290,397,277,421,275,422,288,1.0000
1067,162,1065,144,1107,139,1109,157,1.0000
112,60,105,43,168,17,175,34,1.0000
161,259,159,247,197,239,199,252,1.0000
138,314,137,302,160,300,161,311,0.9999
58,302,53,269,107,261,112,293,0.9999
164,285,163,274,215,266,216,277,0.9999
174,32,169,12,203,3,208,23,0.9998
396,304,394,290,425,287,426,301,0.9995
154,338,153,327,184,324,185,335,0.9993
371,307,370,296,402,292,404,304,0.9988
163,311,162,298,197,295,198,307,0.9935
