266,244,265,226,334,220,336,238,1.0000
210,329,209,313,264,309,265,325,1.0000
770,133,754,101,838,57,855,89,1.0000
250,203,250,187,301,185,301,202,1.0000
264,324,262,309,307,305,309,321,1.0000
303,200,302,184,343,182,344,197,1.0000
219,286,218,269,282,264,283,281,1.0000
212,204,211,187,253,185,254,201,1.0000
282,259,280,241,343,237,344,254,1.0000
274,218,274,202,338,199,339,215,0.9999
227,243,227,227,266,226,267,242,0.9999
222,261,221,245,261,243,262,258,0.9999
221,220,220,203,253,201,254,217,0.9999
280,299,279,282,315,280,316,297,0.9999
224,301,223,285,282,281,283,297,0.9999
16,23,31,0,165,49,150,83,0.9999
124,331,121,304,151,301,154,328,0.9999
849,91,833,49,876,34,891,75,0.9998
90,292,88,276,140,272,142,288,0.9998
152,323,151,303,183,302,184,321,0.9998
301,281,300,265,327,263,328,280,0.9996
95,334,93,310,120,308,122,332,0.9995
271,284,269,268,299,265,300,280,0.9611
