540,231,539,214,622,211,623,227,1.0000
1038,212,1037,192,1122,187,1123,206,1.0000
605,273,604,252,665,249,666,270,1.0000
501,233,501,214,540,214,540,233,1.0000
572,206,572,190,606,190,606,206,0.9999
820,674,816,637,873,632,877,669,0.9999
602,208,602,188,664,188,664,208,0.9999
1006,190,1005,166,1087,164,1087,188,0.9998
1040,139,1035,41,1116,37,1121,135,0.9997
659,206,658,188,702,186,703,204,0.9997
682,404,681,387,786,384,787,401,0.9997
1081,186,1080,164,1122,163,1123,185,0.9997
515,211,514,193,582,191,582,209,0.9996
510,179,503,71,560,68,566,176,0.9996
179,283,174,217,232,212,237,279,0.9996
459,676,459,648,541,647,541,675,0.9995
611,669,611,654,665,653,665,668,0.9994
494,191,494,169,560,169,560,191,0.9991
969,216,969,192,1035,191,1035,215,0.9986
500,252,501,232,530,233,529,254,0.9978
