134,490,131,475,218,458,221,473,1.0000
93,320,92,305,136,302,137,317,1.0000
100,465,97,451,156,440,158,454,1.0000
158,455,155,440,191,433,194,448,1.0000
94,390,93,373,188,364,190,382,1.0000
285,415,283,401,334,395,336,409,1.0000
153,419,151,403,195,398,197,414,1.0000
133,282,132,263,182,261,183,279,1.0000
90,205,89,190,178,187,179,202,1.0000
166,316,165,298,229,293,231,311,1.0000
172,348,170,330,239,325,240,343,1.0000
105,545,101,529,151,519,154,535,1.0000
96,428,95,412,139,406,141,423,1.0000
600,229,599,213,665,206,667,222,1.0000
93,282,92,259,149,256,150,278,1.0000
184,279,183,262,224,261,224,278,1.0000
91,239,91,223,133,222,133,238,1.0000
134,239,134,223,200,221,200,237,1.0000
340,406,338,394,374,387,376,399,1.0000
95,356,93,340,139,336,140,353,1.0000
95,159,95,121,205,123,205,160,0.9999
301,382,299,366,372,357,374,373,0.9999
213,163,213,129,324,130,324,165,0.9999
100,502,98,482,136,476,138,496,0.9999
255,420,253,406,283,403,284,417,0.9999
143,316,142,300,164,299,165,315,0.9999
222,126,225,91,326,98,324,133,0.9999
326,168,325,136,358,136,358,167,0.9999
96,119,97,80,183,81,183,121,0.9999
260,347,260,329,316,328,316,345,0.9998
334,236,334,222,368,222,368,236,0.9997
304,343,303,325,356,323,357,341,0.9977
188,117,189,89,219,90,218,119,0.9913
292,140,293,103,361,104,360,141,0.9165
