369,38,368,21,437,17,438,33,1.0000
462,33,461,15,514,12,515,29,1.0000
645,44,643,26,751,16,753,34,1.0000
380,54,378,38,452,33,453,49,1.0000
444,70,443,46,494,43,496,67,1.0000
863,55,862,22,920,20,921,53,1.0000
641,25,640,7,727,3,728,21,1.0000
602,43,600,26,642,22,644,40,1.0000
389,72,389,54,445,52,445,71,1.0000
600,28,599,10,641,7,642,26,0.9999
604,60,603,44,637,42,638,58,0.9999
638,58,637,43,696,39,697,55,0.9999
419,37,417,20,456,16,458,33,0.9999
368,76,368,54,389,54,390,76,0.9998
171,93,182,71,213,87,202,108,0.9997
1023,599,1030,587,1088,621,1081,633,0.9974
