945,242,944,216,1015,211,1017,237,1.0000
988,202,984,172,1074,162,1077,192,1.0000
1016,80,1008,52,1074,32,1082,60,1.0000
938,208,936,185,983,179,986,202,1.0000
1017,361,1020,333,1115,341,1113,369,1.0000
1022,240,1020,209,1105,203,1107,234,1.0000
963,353,965,326,1026,331,1023,358,1.0000
943,314,944,290,992,292,990,316,1.0000
1080,192,1077,166,1122,161,1125,187,1.0000
989,318,991,287,1084,295,1081,326,1.0000
945,131,940,99,1008,88,1013,121,1.0000
1016,117,1008,89,1105,63,1112,91,1.0000
942,100,935,73,981,61,988,89,0.9999
1114,238,1112,203,1276,190,1279,225,0.9999
950,447,957,414,1079,440,1071,474,0.9999
1063,476,1071,444,1261,494,1253,526,0.9999
1165,334,1165,303,1279,305,1279,335,0.9999
1090,323,1091,296,1168,299,1167,325,0.9998
783,479,794,452,843,471,833,498,0.9998
826,493,836,468,909,497,899,522,0.9998
983,90,976,60,1013,51,1020,81,0.9997
745,131,739,89,771,85,776,127,0.9996
746,371,754,274,939,290,931,387,0.9995
892,544,900,524,951,545,943,565,0.9994
816,510,825,490,859,506,850,526,0.9994
835,208,846,152,893,162,882,217,0.9976
797,587,815,559,909,619,891,647,0.9967
808,524,816,506,861,528,852,545,0.9377
