1094,231,1094,214,1169,211,1170,228,1.0000
1178,228,1178,211,1256,209,1257,225,1.0000
1088,251,1087,235,1167,231,1168,248,1.0000
899,205,897,188,935,184,936,202,1.0000
936,201,934,183,981,178,983,196,1.0000
1188,251,1188,231,1274,230,1274,250,1.0000
917,223,915,205,957,200,959,218,1.0000
955,219,952,201,985,197,987,215,0.9999
20,624,9,580,89,560,100,604,0.9999
812,232,811,218,865,213,866,228,0.9999
1119,395,1119,379,1144,378,1144,395,0.9998
328,327,344,269,375,277,360,335,0.9922
955,461,943,324,984,321,996,458,0.9105
932,96,942,62,966,69,956,103,0.9100
1184,448,1183,422,1253,421,1253,447,0.9055
1244,290,1244,272,1271,272,1271,290,0.8802
