598,304,597,278,676,275,677,301,1.0000
597,274,595,252,642,248,644,270,1.0000
649,271,649,246,711,245,711,270,1.0000
625,129,624,116,651,113,652,126,0.9999
351,282,351,268,407,268,407,282,0.9999
653,127,653,114,685,114,685,127,0.9999
605,244,603,226,644,222,645,241,0.9999
604,205,602,176,719,168,721,198,0.9999
593,177,590,140,726,130,729,166,0.9999
676,302,677,275,720,277,719,303,0.9999
597,137,594,121,635,113,638,129,0.9999
224,151,239,125,298,159,282,185,0.9999
948,159,927,118,1001,80,1022,120,0.9999
638,381,637,366,696,365,696,380,0.9994
677,129,678,115,710,117,709,131,0.9990
238,307,238,293,277,293,277,307,0.9988
