1102,438,1100,413,1172,409,1173,434,1.0000
1022,374,1021,350,1081,346,1082,370,1.0000
1074,394,1072,376,1107,372,1109,391,1.0000
1006,461,1006,445,1061,447,1060,463,1.0000
1113,394,1112,374,1179,369,1181,390,1.0000
1084,371,1082,346,1143,340,1145,365,1.0000
1058,479,1058,463,1109,464,1109,480,1.0000
1037,396,1035,375,1072,372,1074,393,0.9999
997,397,996,378,1034,376,1035,395,0.9999
1145,466,1145,449,1187,450,1187,466,0.9999
1081,467,1080,451,1120,450,1120,466,0.9998
1106,482,1105,465,1146,463,1146,480,0.9996
1110,465,1109,450,1144,449,1144,464,0.9990
1058,462,1058,449,1096,450,1096,463,0.9988
1044,430,1045,412,1071,413,1071,431,0.9971
