320,332,313,321,346,302,353,314,1.0000
312,357,307,345,350,325,355,337,1.0000
288,325,282,311,316,294,322,308,1.0000
354,314,348,303,375,288,381,299,1.0000
684,158,683,147,728,141,729,153,1.0000
715,430,715,420,752,417,752,428,1.0000
355,294,349,281,372,270,379,283,1.0000
543,294,541,275,588,271,590,290,1.0000
721,470,720,458,781,454,782,466,1.0000
707,369,706,357,758,353,759,365,1.0000
765,246,765,234,791,232,792,244,1.0000
326,308,320,294,345,282,351,296,1.0000
704,327,703,315,735,313,736,324,1.0000
531,202,529,184,577,179,579,197,1.0000
291,345,285,333,305,324,311,336,1.0000
553,369,551,350,599,345,601,364,1.0000
301,539,287,520,361,465,375,484,1.0000
347,338,342,327,371,314,376,326,1.0000
696,15,695,3,731,0,732,11,1.0000
666,20,665,9,696,4,697,16,1.0000
783,467,782,454,813,452,814,465,1.0000
734,151,733,139,762,137,763,149,1.0000
385,461,374,442,420,415,431,435,0.9999
511,71,508,48,568,40,571,63,0.9999
716,261,716,248,765,245,766,257,0.9999
724,250,724,237,764,235,765,249,0.9999
702,251,702,238,729,237,730,250,0.9999
404,667,416,607,461,616,449,676,0.9997
265,358,260,344,286,334,292,348,0.9997
235,275,209,180,395,130,421,225,0.9996
421,707,449,642,470,651,442,716,0.9995
724,522,723,509,771,505,772,519,0.9991
238,31,267,0,283,6,254,43,0.9991
89,235,133,178,151,191,108,249,0.9988
372,83,399,47,414,58,387,94,0.9988
384,60,425,11,435,19,394,69,0.9985
9,146,49,101,59,110,19,155,0.9978
339,706,372,652,393,665,360,718,0.9974
129,179,172,124,186,135,144,190,0.9964
633,613,629,562,647,560,651,612,0.9955
602,472,599,428,640,425,643,470,0.9753
99,46,140,0,154,10,114,59,0.9686
58,89,110,30,125,43,72,103,0.8761
921,89,919,70,964,65,966,85,0.8617
