366,445,359,425,426,401,433,422,1.0000
268,505,260,479,329,457,337,482,1.0000
333,481,325,459,407,430,415,452,1.0000
309,464,301,442,362,420,370,443,0.9999
221,495,212,469,296,441,305,467,0.9999
113,559,104,535,185,504,194,529,0.9999
883,470,887,457,923,468,919,481,0.9998
858,460,861,445,908,457,904,472,0.9997
194,528,186,502,265,480,272,506,0.9993
162,517,152,488,213,466,223,495,0.9991
868,606,874,591,930,615,923,630,0.9547
399,454,392,432,445,417,451,440,0.8645
453,478,447,464,477,451,483,466,0.8118
