1141,407,1144,386,1201,395,1198,416,1.0000
1167,304,1166,273,1262,271,1262,302,1.0000
1214,385,1216,368,1249,372,1247,388,0.9999
1106,371,1109,354,1146,361,1143,377,0.9999
1201,418,1204,395,1249,400,1246,423,0.9999
1140,375,1142,360,1184,367,1182,382,0.9999
1172,379,1174,363,1219,368,1217,385,0.9999
1095,396,1099,377,1144,387,1140,407,0.9998
1180,364,1181,348,1218,351,1217,367,0.9995
1221,369,1222,352,1251,354,1249,370,0.9994
1143,360,1145,344,1176,348,1174,363,0.9979
1109,357,1111,341,1146,345,1144,361,0.9977
