574,343,573,322,649,319,649,341,1.0000
810,269,811,256,836,257,835,270,1.0000
851,270,851,257,882,258,882,270,1.0000
577,369,576,341,659,338,660,366,1.0000
563,264,563,234,700,233,701,262,1.0000
380,280,379,242,535,238,536,276,0.9999
579,282,579,255,702,256,701,283,0.9999
781,259,781,245,809,246,809,259,0.9998
782,270,782,256,808,257,808,270,0.9998
588,379,587,360,643,357,644,376,0.9997
751,294,752,283,778,284,778,295,0.9997
809,258,810,244,836,245,836,259,0.9995
779,282,779,269,813,270,813,283,0.9991
877,272,878,257,903,259,902,273,0.9990
844,257,844,245,876,246,876,258,0.9981
876,259,877,245,908,246,907,259,0.9978
755,309,755,295,794,296,793,311,0.9966
774,295,774,283,809,284,809,295,0.9914
803,294,803,282,836,284,836,296,0.9743
836,297,837,282,884,284,883,299,0.9487
