846,318,846,272,999,273,998,319,0.9999
654,464,661,451,687,466,681,478,0.9999
677,544,684,529,712,544,704,558,0.9999
365,362,371,337,426,350,421,375,0.9999
677,477,683,463,711,475,705,490,0.9999
571,425,580,409,617,430,608,446,0.9998
653,528,660,516,690,533,683,546,0.9997
671,595,680,581,712,601,703,615,0.9997
464,379,472,363,519,387,510,403,0.9996
467,405,475,392,519,419,511,432,0.9995
581,486,588,474,612,489,604,501,0.9993
650,541,658,528,680,542,672,554,0.9992
656,627,664,617,703,646,695,656,0.9973
632,455,640,441,669,459,660,472,0.9853
650,476,656,465,678,478,672,489,0.9798
654,580,661,569,688,586,681,597,0.9634
589,506,597,495,627,515,619,527,0.9118
