871,72,871,46,993,47,992,72,1.0000
1016,75,1017,50,1119,51,1119,75,1.0000
1149,79,1148,55,1190,54,1191,78,1.0000
345,131,345,107,392,108,391,132,1.0000
996,477,1003,453,1078,476,1070,499,1.0000
1008,48,1007,25,1094,24,1094,47,1.0000
1192,81,1193,58,1232,59,1231,81,1.0000
1015,518,1025,491,1141,531,1132,558,0.9999
1061,501,1069,476,1128,496,1120,521,0.9999
359,168,359,150,414,152,414,170,0.9999
1106,518,1115,493,1178,517,1168,542,0.9999
865,98,865,83,901,83,901,98,0.9998
404,168,404,151,449,151,449,168,0.9998
1172,486,1179,449,1270,467,1262,504,0.9998
1082,50,1084,27,1122,28,1121,52,0.9995
502,163,503,149,544,152,542,166,0.9984
400,178,401,161,449,164,449,180,0.8213
