569,200,569,174,625,173,625,199,1.0000
737,161,735,145,769,141,771,156,1.0000
570,174,569,148,622,145,623,172,1.0000
644,165,644,144,694,145,694,166,1.0000
582,263,583,240,634,243,632,266,0.9999
698,219,699,203,770,204,770,220,0.9998
698,164,697,146,741,144,742,162,0.9998
717,180,716,166,751,165,751,179,0.9997
686,198,686,182,715,184,714,199,0.9994
580,285,582,258,642,264,639,290,0.9988
687,180,686,164,711,164,711,180,0.9953
669,198,669,183,696,184,695,198,0.9931
675,217,676,202,709,203,709,218,0.9915
648,183,648,167,672,166,672,182,0.8992
